,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerName,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,match_id,match_date,position,playerId,Venue,xThreat,xThreat_gen,event_type,cumulative_mins,index,id,Score,match_string,team_name,shirtNo,is_open_play,is_progressive,is_pass_into_box,won_possession,key_pass,assist,FinalThirdPasses,is_carry_into_box,progressive_carry,pre_assist,distance,angle,switch
10,7.0,0.0,17.0,26,17.3,91.4,0.0,1.0,,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}, {'OtherBodyPart': True}]",['touches'],True,Kostas Tsimikas,,,,,,,,,,,,,1729245,2023-11-12,DL,301455.0,Home,,,BallTouch,0.2833333333333333,9.0,2617086527.0,3 : 0,Liverpool - Brentford,Liverpool,21.0,True,False,False,False,False,False,False,,,False,,,False
11,8.0,0.0,19.0,26,13.1,85.3,0.0,1.0,,Successful,"[{'Chipped': True}, {'Longball': True}, {'PassEndX': '43.5'}, {'PassEndY': '95.3'}, {'Length': '32.6'}, {'StandingSave': True}, {'Zone': 'Back'}, {'Angle': '0.21'}]","['touches', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,Virgil van Dijk,43.5,95.3,,,,,,,,,,,1729245,2023-11-12,DC,95408.0,Home,0.00404282354515176,0.00404282354515176,Pass,0.31666666666666665,10.0,2617086595.0,3 : 0,Liverpool - Brentford,Liverpool,4.0,True,False,False,False,False,False,False,,,False,32.002499902351374,0.31779800580989204,False
12,9.0,0.0,21.0,26,43.4,94.7,0.0,1.0,,Unsuccessful,"[{'Head': True}, {'Zone': 'Back'}]","['touches', 'turnover']",True,Darwin Núñez,,,,,,,,,,,,,1729245,2023-11-12,FW,400828.0,Home,,,BallTouch,0.35,11.0,2617086607.0,3 : 0,Liverpool - Brentford,Liverpool,9.0,True,False,False,False,False,False,False,,,False,,,False
13,6.0,0.0,24.0,189,43.8,16.4,0.0,1.0,,Successful,[],['ballRecovery'],False,Ethan Pinnock,,,,,,,,,,,,,1729245,2023-11-12,DC,342499.0,Away,,,BallRecovery,0.4,12.0,2617086629.0,3 : 0,Liverpool - Brentford,Brentford,5.0,True,False,False,True,False,False,False,,,False,,,False
14,7.0,0.0,24.0,189,41.2,20.9,0.0,1.0,,Successful,"[{'Length': '34.5'}, {'Longball': True}, {'Angle': '2.80'}, {'Zone': 'Back'}, {'PassEndY': '37.7'}, {'PassEndX': '10.2'}, {'StandingSave': True}]","['touches', 'passAccurate', 'passLongBallAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,Ethan Pinnock,10.2,37.7,,,,,,,,,,,1729245,2023-11-12,DC,342499.0,Away,-0.0032112372768338896,0.0,Pass,0.4,13.0,2617086777.0,3 : 0,Liverpool - Brentford,Brentford,5.0,True,False,False,False,False,False,False,,,False,35.25960861949548,2.6449620863890666,False
15,7.5,0.0,26.0,189,10.2,37.7,0.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Mark Flekken,13.0,33.1,,,,,,8.0,,,,,1729245,2023-11-12,GK,115131.0,Away,-0.0010590589754769786,0.0,Carry,0.43333333333333335,,,,,,,True,False,False,False,False,False,False,,,False,5.3851648071345055,-1.0240074859056494,False
16,8.0,0.0,28.0,189,13.0,33.1,0.0,1.0,,Successful,"[{'StandingSave': True}, {'Angle': '5.12'}, {'Zone': 'Back'}, {'PassEndX': '21.5'}, {'PassEndY': '2.6'}, {'Length': '22.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,Mark Flekken,21.5,2.6,,,,,,,,,,,1729245,2023-11-12,GK,115131.0,Away,-0.0010590589754769786,0.0,Pass,0.4666666666666667,14.0,2617086875.0,3 : 0,Liverpool - Brentford,Brentford,1.0,True,False,False,False,False,False,False,,,False,31.662280397975127,-1.2990041681201971,False
17,8.5,0.0,30.0,189,21.5,2.6,0.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Nathan Collins,26.0,4.1,,,,,,9.0,,,,,1729245,2023-11-12,DC,372724.0,Away,,,Carry,0.5,,,,,,,True,False,False,False,False,False,False,,,False,4.743416490252569,0.32175055439664213,False
18,9.0,0.0,32.0,189,26.0,4.1,0.0,1.0,,Unsuccessful,"[{'Angle': '0.34'}, {'PassEndX': '65.6'}, {'Zone': 'Center'}, {'Longball': True}, {'StandingSave': True}, {'PassEndY': '25.8'}, {'Length': '44.1'}]","['touches', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,Nathan Collins,65.6,25.8,,,,,,,,,,,1729245,2023-11-12,DC,372724.0,Away,,,Pass,0.5333333333333333,15.0,2617086907.0,3 : 0,Liverpool - Brentford,Brentford,22.0,True,True,False,False,False,False,False,,,False,45.15584126112589,0.5012908691069705,True
19,10.0,0.0,35.0,26,31.4,71.2,0.0,1.0,,Successful,"[{'Defensive': True}, {'Zone': 'Back'}, {'OppositeRelatedEvent': '10'}]","['duelAerialWon', 'defensiveDuel']",False,Virgil van Dijk,,,,,,,,,,,,,1729245,2023-11-12,DC,95408.0,Home,,,Aerial,0.5833333333333334,16.0,2617086913.0,3 : 0,Liverpool - Brentford,Liverpool,4.0,True,False,False,True,False,False,False,,,False,,,False
20,10.0,0.0,35.0,189,68.6,28.8,0.0,1.0,,Unsuccessful,"[{'OppositeRelatedEvent': '10'}, {'Zone': 'Center'}, {'Offensive': True}]","['duelAerialLost', 'offensiveDuel']",False,Bryan Mbeumo,,,,,,,,,,,,,1729245,2023-11-12,FW,353377.0,Away,,,Aerial,0.5833333333333334,17.0,2617086923.0,3 : 0,Liverpool - Brentford,Brentford,19.0,True,False,False,False,False,False,False,,,False,,,False
21,11.0,0.0,35.0,26,28.3,68.2,0.0,1.0,,Successful,"[{'Length': '13.1'}, {'Angle': '6.05'}, {'PassEndY': '63.7'}, {'HeadPass': True}, {'PassEndX': '40.4'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passRight', 'midThird', 'pos']",True,Virgil van Dijk,40.4,63.7,,,,,,,,,,,1729245,2023-11-12,DC,95408.0,Home,0.002234946960406348,0.002234946960406348,Pass,0.5833333333333334,18.0,2617086949.0,3 : 0,Liverpool - Brentford,Liverpool,4.0,True,False,False,False,False,False,False,,,False,12.909686285886266,-0.35605082203628224,False
22,12.0,0.0,37.0,26,40.4,63.7,0.0,1.0,,Successful,"[{'Length': '8.2'}, {'Angle': '2.55'}, {'Zone': 'Back'}, {'PassEndX': '33.9'}, {'PassEndY': '70.5'}, {'HeadPass': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passBack', 'passLeft', 'midThird', 'pos']",True,Dominik Szoboszlai,33.9,70.5,,,,,,,,,,,1729245,2023-11-12,MC,369875.0,Home,-0.001355942224161093,0.0,Pass,0.6166666666666667,19.0,2617086967.0,3 : 0,Liverpool - Brentford,Liverpool,8.0,True,False,False,False,False,False,False,,,False,9.406912352095132,2.3336419235420407,False
23,13.0,0.0,38.0,26,33.9,70.5,0.0,1.0,,Unsuccessful,"[{'Angle': '0.05'}, {'PassEndY': '71.5'}, {'HeadPass': True}, {'Zone': 'Back'}, {'PassEndX': '45.8'}, {'Length': '12.5'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passLeft', 'midThird', 'pos']",True,Wataru Endo,45.8,71.5,,,,,,,,,,,1729245,2023-11-12,MC,86829.0,Home,,,Pass,0.6333333333333333,20.0,2617086985.0,3 : 0,Liverpool - Brentford,Liverpool,3.0,True,False,False,False,False,False,False,,,False,11.941942890501526,0.0838366420684145,False
24,11.0,0.0,39.0,189,54.7,16.1,0.0,1.0,,Successful,"[{'Angle': '5.42'}, {'Length': '10.8'}, {'PassEndX': '61.4'}, {'Zone': 'Right'}, {'PassEndY': '4.1'}, {'HeadPass': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passRight', 'midThird', 'pos']",True,Christian Nørgaard,61.4,4.1,,,,,,,,,,,1729245,2023-11-12,MC,101856.0,Away,0.0013223069881593344,0.0013223069881593344,Pass,0.65,21.0,2617087057.0,3 : 0,Liverpool - Brentford,Brentford,6.0,True,False,False,False,False,False,False,,,False,13.743725841270262,-1.0615776842364733,False
25,12.0,0.0,41.0,189,62.9,4.6,0.0,1.0,,Successful,"[{'Zone': 'Right'}, {'Length': '13.2'}, {'Angle': '0.11'}, {'StandingSave': True}, {'PassEndY': '6.8'}, {'PassEndX': '75.4'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,Kristoffer Ajer,75.4,6.8,,,,,,,,,,,1729245,2023-11-12,DR,321085.0,Away,0.007093968378378369,0.007093968378378369,Pass,0.6833333333333333,22.0,2617087131.0,3 : 0,Liverpool - Brentford,Brentford,20.0,True,False,False,False,False,False,True,,,False,12.692123541787646,0.17421578644294408,False
26,12.5,0.0,42.5,189,75.4,6.8,0.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Bryan Mbeumo,87.1,5.6,,,,,,13.0,,,,,1729245,2023-11-12,FW,353377.0,Away,,,Carry,0.7083333333333333,,,,,,,True,False,False,False,False,False,False,,,False,11.761377470347584,-0.10220671810725365,False
27,13.0,0.0,44.0,189,87.1,5.6,0.0,1.0,,Unsuccessful,"[{'PassEndY': '14.6'}, {'StandingSave': True}, {'PassEndX': '100.0'}, {'Zone': 'Right'}, {'Angle': '0.41'}, {'Length': '15.3'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",True,Bryan Mbeumo,100.0,14.6,,,,,,,,,,,1729245,2023-11-12,FW,353377.0,Away,,,Pass,0.7333333333333333,23.0,2617087163.0,3 : 0,Liverpool - Brentford,Brentford,19.0,True,False,False,False,False,False,False,,,False,15.729272074702,0.6091634656607723,False
28,15.0,1.0,5.0,26,4.1,59.9,1.0,1.0,,Successful,"[{'Length': '8.0'}, {'Angle': '4.69'}, {'PassEndY': '48.2'}, {'GoalKick': True}, {'Zone': 'Back'}, {'PassEndX': '3.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,Virgil van Dijk,3.9,48.2,,,,,,,,,,,1729245,2023-11-12,DC,95408.0,Home,-6.507092092091979e-05,0.0,Pass,1.0833333333333333,24.0,2617087677.0,3 : 0,Liverpool - Brentford,Liverpool,4.0,False,False,False,False,False,False,False,,,False,11.701709276853528,-1.5878886791926135,False
29,16.0,1.0,8.0,26,3.7,48.2,1.0,1.0,,Successful,"[{'PassEndX': '5.6'}, {'PassEndY': '66.6'}, {'Length': '12.7'}, {'Angle': '1.41'}, {'StandingSave': True}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,Alisson Becker,5.6,66.6,,,,,,,,,,,1729245,2023-11-12,GK,114147.0,Home,0.00019463175314203378,0.00019463175314203378,Pass,1.1333333333333333,25.0,2617087813.0,3 : 0,Liverpool - Brentford,Liverpool,1.0,True,False,False,False,False,False,False,,,False,18.49783771147319,1.4679001438217123,False
30,16.5,1.0,10.5,26,5.6,66.6,1.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Virgil van Dijk,27.8,72.9,,,,,,17.0,,,,,1729245,2023-11-12,DC,95408.0,Home,0.0005072908243303354,0.0005072908243303354,Carry,1.175,,,,,,,True,False,False,False,False,False,False,,,False,23.076611536358634,0.2765139466174745,False
31,17.0,1.0,13.0,26,27.8,72.9,1.0,1.0,,Successful,"[{'PassEndY': '10.9'}, {'PassEndX': '37.6'}, {'StandingSave': True}, {'Longball': True}, {'Zone': 'Back'}, {'Angle': '4.95'}, {'Length': '43.4'}, {'Chipped': True}]","['touches', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,Virgil van Dijk,37.6,10.9,,,,,,,,,,,1729245,2023-11-12,DC,95408.0,Home,0.0005072908243303354,0.0005072908243303354,Pass,1.2166666666666668,26.0,2617088021.0,3 : 0,Liverpool - Brentford,Liverpool,4.0,True,False,False,False,False,False,False,,,False,62.769737931586114,-1.414028804626389,False
32,18.0,1.0,18.0,26,39.2,11.0,1.0,1.0,,Successful,"[{'Length': '11.9'}, {'PassEndX': '46.8'}, {'PassEndY': '24.0'}, {'Angle': '0.84'}, {'StandingSave': True}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,Mohamed Salah,46.8,24.0,,,,,,,,,,,1729245,2023-11-12,FWR,108226.0,Home,0.0024253337005549092,0.0024253337005549092,Pass,1.3,27.0,2617088107.0,3 : 0,Liverpool - Brentford,Liverpool,11.0,True,False,False,False,False,False,False,,,False,15.05855238726485,1.0417658557152483,False
33,19.0,1.0,21.0,26,46.9,22.9,1.0,1.0,,Successful,"[{'Angle': '1.42'}, {'StandingSave': True}, {'Zone': 'Back'}, {'PassEndX': '48.0'}, {'PassEndY': '33.8'}, {'Length': '7.5'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,Trent Alexander-Arnold,48.0,33.8,,,,,,,,,,,1729245,2023-11-12,DR,318871.0,Home,0.000703873241484727,0.000703873241484727,Pass,1.35,28.0,2617088127.0,3 : 0,Liverpool - Brentford,Liverpool,66.0,True,False,False,False,False,False,False,,,False,10.955363982999378,1.4702194093400485,False
34,20.0,1.0,22.0,26,48.3,34.5,1.0,1.0,,Successful,"[{'Length': '5.6'}, {'StandingSave': True}, {'Angle': '3.18'}, {'PassEndY': '34.2'}, {'PassEndX': '43.0'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,Wataru Endo,43.0,34.2,,,,,,,,,,,1729245,2023-11-12,MC,86829.0,Home,-0.0013151260444228003,0.0,Pass,1.3666666666666667,29.0,2617088153.0,3 : 0,Liverpool - Brentford,Liverpool,3.0,True,False,False,False,False,False,False,,,False,5.308483775994796,-3.0850492166449763,False
35,21.0,1.0,22.0,26,45.3,37.7,1.0,1.0,,Successful,"[{'StandingSave': True}, {'Chipped': True}, {'Zone': 'Left'}, {'PassEndY': '88.9'}, {'PassEndX': '59.3'}, {'Angle': '1.17'}, {'Longball': True}, {'Length': '37.8'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,Trent Alexander-Arnold,59.3,88.9,,,,,,,,,,,1729245,2023-11-12,DR,318871.0,Home,0.0036629451752803865,0.0036629451752803865,Pass,1.3666666666666667,30.0,2617088241.0,3 : 0,Liverpool - Brentford,Liverpool,66.0,True,False,False,False,False,False,False,,,False,53.079562922088954,1.3038833392074962,False
36,21.5,1.0,24.5,26,59.3,88.9,1.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Kostas Tsimikas,70.4,88.6,,,,,,22.0,,,,,1729245,2023-11-12,DL,301455.0,Home,,,Carry,1.4083333333333332,,,,,,,True,False,False,False,False,False,False,,,False,11.104053313993058,-0.02702044918726579,False
37,22.0,1.0,27.0,26,70.4,88.6,1.0,1.0,,Unsuccessful,"[{'Chipped': True}, {'StandingSave': True}, {'PassEndX': '77.9'}, {'Zone': 'Center'}, {'PassEndY': '76.6'}, {'Cross': True}, {'LeftFoot': True}, {'Angle': '5.48'}, {'Length': '11.3'}]","['touches', 'passLeftFoot', 'passChipped', 'passCrossInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,Kostas Tsimikas,77.9,76.6,,,,,,,,,,,1729245,2023-11-12,DL,301455.0,Home,,,Pass,1.45,31.0,2617088253.0,3 : 0,Liverpool - Brentford,Liverpool,21.0,True,True,False,False,False,False,False,,,False,14.150971698084906,-1.0121970114513341,False
38,15.0,1.0,27.0,189,23.9,17.1,1.0,1.0,,Successful,"[{'PassEndX': '32.8'}, {'PassEndY': '10.3'}, {'Angle': '5.82'}, {'Length': '10.4'}, {'Head': True}, {'Zone': 'Back'}, {'StandingSave': True}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",True,Nathan Collins,32.8,10.3,,,,,,,,,,,1729245,2023-11-12,DC,372724.0,Away,,,Clearance,1.45,32.0,2617088285.0,3 : 0,Liverpool - Brentford,Brentford,22.0,True,False,False,False,False,False,False,,,False,11.20044641967453,-0.6524294429731212,False
39,23.0,1.0,30.0,26,68.8,84.8,1.0,1.0,,Successful,"[{'Zone': 'Center'}, {'PassEndX': '65.6'}, {'Length': '8.1'}, {'PassEndY': '73.9'}, {'Angle': '4.29'}, {'StandingSave': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,Kostas Tsimikas,65.6,73.9,,,,,,,,,,,1729245,2023-11-12,DL,301455.0,Home,-0.001693609957697937,0.0,Pass,1.5,33.0,2617088337.0,3 : 0,Liverpool - Brentford,Liverpool,21.0,True,False,False,False,False,False,False,,,False,11.360017605620154,-1.8563509975645056,False
40,23.5,1.0,31.0,26,65.6,73.9,1.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Cody Gakpo,58.9,73.6,,,,,,24.0,,,,,1729245,2023-11-12,MC,352825.0,Home,0.00039282054909263453,0.00039282054909263453,Carry,1.5166666666666666,,,,,,,True,False,False,False,False,False,False,,,False,6.706713054842882,-3.096846422135176,False
41,24.0,1.0,32.0,26,58.9,73.6,1.0,1.0,,Successful,"[{'Zone': 'Center'}, {'Angle': '4.75'}, {'StandingSave': True}, {'PassEndX': '59.3'}, {'Length': '11.4'}, {'PassEndY': '56.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,Cody Gakpo,59.3,56.9,,,,,,,,,,,1729245,2023-11-12,MC,352825.0,Home,0.00039282054909263453,0.00039282054909263453,Pass,1.5333333333333332,34.0,2617088407.0,3 : 0,Liverpool - Brentford,Liverpool,18.0,True,False,False,False,False,False,False,,,False,16.704789732289356,-1.5468488098726891,False
42,24.5,1.0,33.0,26,59.3,56.9,1.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Trent Alexander-Arnold,56.1,51.5,,,,,,25.0,,,,,1729245,2023-11-12,DR,318871.0,Home,0.003238855294461128,0.003238855294461128,Carry,1.5499999999999998,,,,,,,True,False,False,False,False,False,False,,,False,6.276941930590083,-2.1057514005809925,False
43,25.0,1.0,34.0,26,56.1,51.5,1.0,1.0,,Successful,"[{'Zone': 'Right'}, {'PassEndX': '66.1'}, {'StandingSave': True}, {'Angle': '5.18'}, {'PassEndY': '20.6'}, {'Length': '23.5'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,Trent Alexander-Arnold,66.1,20.6,,,,,,,,,,,1729245,2023-11-12,DR,318871.0,Home,0.003238855294461128,0.003238855294461128,Pass,1.5666666666666667,35.0,2617088491.0,3 : 0,Liverpool - Brentford,Liverpool,66.0,True,False,False,False,False,False,False,,,False,32.47783859803481,-1.2578089365848961,False
44,25.5,1.0,35.5,26,66.1,20.6,1.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Joël Matip,73.9,21.2,,,,,,26.0,,,,,1729245,2023-11-12,DC,74341.0,Home,-0.0009998250186522874,0.0,Carry,1.5916666666666668,,,,,,,True,False,False,False,False,False,False,,,False,7.823042886243189,0.07677189126977765,False
45,26.0,1.0,37.0,26,73.9,21.2,1.0,1.0,,Successful,"[{'PassEndX': '75.8'}, {'PassEndY': '6.4'}, {'Zone': 'Right'}, {'Angle': '4.91'}, {'Length': '10.3'}, {'StandingSave': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,Joël Matip,75.8,6.4,,,,,,,,,,,1729245,2023-11-12,DC,74341.0,Home,-0.0009998250186522874,0.0,Pass,1.6166666666666667,36.0,2617088611.0,3 : 0,Liverpool - Brentford,Liverpool,32.0,True,False,False,False,False,False,True,,,False,14.921461054467821,-1.443116323720222,False
46,27.0,1.0,40.0,26,76.4,10.1,1.0,1.0,,Unsuccessful,"[{'StandingSave': True}, {'Chipped': True}, {'Angle': '0.77'}, {'PassEndX': '91.5'}, {'PassEndY': '32.7'}, {'Length': '22.1'}, {'Zone': 'Center'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passLeft', 'finalThird', 'pos']",True,Mohamed Salah,91.5,32.7,,,,,,,,,,,1729245,2023-11-12,FWR,108226.0,Home,,,Pass,1.6666666666666665,37.0,2617088625.0,3 : 0,Liverpool - Brentford,Liverpool,11.0,True,True,True,False,False,False,False,,,False,27.18032376554775,0.9817733154382245,False
