,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerName,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,match_id,match_date,position,playerId,Venue,xThreat,xThreat_gen,event_type,cumulative_mins,index,id,Score,match_string,team_name,shirtNo,is_open_play,is_progressive,is_pass_into_box,won_possession,key_pass,assist,FinalThirdPasses,is_carry_into_box,progressive_carry,pre_assist,distance,angle,switch
10,6.5,0.0,11.0,14,16.9,36.7,0.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Conor Coady,16.8,43.9,,,,,,7.0,,,,,1775468,2023-09-27,DC,97710.0,Away,0.00012169312314566985,0.00012169312314566985,Carry,0.18333333333333335,,,,,,,True,False,False,False,False,False,False,,,False,7.2006944109578725,1.5846843227258633,False
11,7.0,0.0,12.0,14,16.8,43.9,0.0,1.0,,Successful,"[{'PassEndY': '69.0'}, {'PassEndX': '11.7'}, {'StandingSave': True}, {'Zone': 'Back'}, {'Length': '17.9'}, {'Angle': '1.87'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,Conor Coady,11.7,69.0,,,,,,,,,,,1775468,2023-09-27,DC,97710.0,Away,0.00012169312314566985,0.00012169312314566985,Pass,0.2,10.0,2596068231.0,3 : 1,Liverpool - Leicester,Leicester,4.0,True,False,False,False,False,False,False,,,False,25.61288738116029,1.771254664204132,False
12,8.0,0.0,16.0,14,10.0,93.2,0.0,1.0,,Successful,"[{'Defensive': True}, {'Foul': True}, {'OppositeRelatedEvent': '7'}, {'Zone': 'Back'}]","['touches', 'foulGiven']",True,James Justin,,,,,,,,,,,,,1775468,2023-09-27,DL,301441.0,Away,,,Foul,0.26666666666666666,11.0,2596068249.0,3 : 1,Liverpool - Leicester,Leicester,2.0,True,False,False,True,False,False,False,,,False,,,False
13,7.0,0.0,16.0,26,90.0,6.8,0.0,1.0,,Unsuccessful,"[{'Foul': True}, {'OppositeRelatedEvent': '8'}, {'Zone': 'Right'}, {'Offensive': True}, {'StandingSave': True}]",['foulCommitted'],False,Ben Doak,,,,,,,,,,,,,1775468,2023-09-27,FWR,430350.0,Home,,,Foul,0.26666666666666666,12.0,2596068239.0,3 : 1,Liverpool - Leicester,Liverpool,50.0,True,False,False,False,False,False,False,,,False,,,False
14,9.0,0.0,28.0,14,14.2,90.6,0.0,1.0,,Successful,"[{'Length': '12.5'}, {'StandingSave': True}, {'Angle': '4.07'}, {'PassEndY': '75.8'}, {'PassEndX': '7.1'}, {'Zone': 'Back'}, {'FreekickTaken': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passFreekickAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,James Justin,7.1,75.8,,,,,,,,,,,1775468,2023-09-27,DL,301441.0,Away,0.0002699903665752852,0.0002699903665752852,Pass,0.4666666666666667,13.0,2596068523.0,3 : 1,Liverpool - Leicester,Leicester,2.0,False,False,False,False,False,False,False,,,False,16.41493222648208,-2.0180966183000644,False
15,10.0,0.0,31.0,14,6.9,73.1,0.0,1.0,,Successful,"[{'PassEndY': '47.8'}, {'Angle': '4.56'}, {'StandingSave': True}, {'Zone': 'Back'}, {'PassEndX': '4.4'}, {'Length': '17.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,Conor Coady,4.4,47.8,,,,,,,,,,,1775468,2023-09-27,DC,97710.0,Away,-7.126821543766183e-05,0.0,Pass,0.5166666666666666,14.0,2596068597.0,3 : 1,Liverpool - Leicester,Leicester,4.0,True,False,False,False,False,False,False,,,False,25.42321773497603,-1.6692908115281995,False
16,10.5,0.0,32.5,14,4.4,47.8,0.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Jakub Stolarczyk,6.4,41.7,,,,,,11.0,,,,,1775468,2023-09-27,GK,407587.0,Away,0.0007913348627230851,0.0007913348627230851,Carry,0.5416666666666666,,,,,,,True,False,False,False,False,False,False,,,False,6.419501538281608,-1.2539718409266771,False
17,11.0,0.0,34.0,14,6.4,41.7,0.0,1.0,,Successful,"[{'PassEndX': '18.2'}, {'Angle': '0.13'}, {'Length': '12.5'}, {'PassEndY': '44.1'}, {'StandingSave': True}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,Jakub Stolarczyk,18.2,44.1,,,,,,,,,,,1775468,2023-09-27,GK,407587.0,Away,0.0007913348627230851,0.0007913348627230851,Pass,0.5666666666666667,15.0,2596068673.0,3 : 1,Liverpool - Leicester,Leicester,41.0,True,False,False,False,False,False,False,,,False,12.041594578792294,0.2006528773198865,False
18,12.0,0.0,35.0,14,18.7,44.3,0.0,1.0,,Successful,"[{'StandingSave': True}, {'Angle': '2.18'}, {'Length': '17.4'}, {'Zone': 'Back'}, {'PassEndY': '65.3'}, {'PassEndX': '9.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,Ricardo Pereira,9.3,65.3,,,,,,,,,,,1775468,2023-09-27,DR,120763.0,Away,4.024582811791057e-05,4.024582811791057e-05,Pass,0.5833333333333334,16.0,2596068707.0,3 : 1,Liverpool - Leicester,Leicester,21.0,True,False,False,False,False,False,False,,,False,23.007824755939012,1.9916684877854103,False
19,13.0,0.0,37.0,14,9.0,65.3,0.0,1.0,,Successful,"[{'Zone': 'Back'}, {'PassEndY': '88.2'}, {'PassEndX': '12.9'}, {'Angle': '1.31'}, {'Length': '16.1'}, {'StandingSave': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,Conor Coady,12.9,88.2,,,,,,,,,,,1775468,2023-09-27,DC,97710.0,Away,-0.0010426085632253904,0.0,Pass,0.6166666666666667,17.0,2596068731.0,3 : 1,Liverpool - Leicester,Leicester,4.0,True,False,False,False,False,False,False,,,False,23.22972234014002,1.4021090937319878,False
20,14.0,0.0,39.0,14,12.9,88.2,0.0,1.0,,Successful,"[{'Angle': '4.42'}, {'PassEndX': '9.6'}, {'Length': '12.1'}, {'StandingSave': True}, {'Zone': 'Back'}, {'PassEndY': '71.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,James Justin,9.6,71.1,,,,,,,,,,,1775468,2023-09-27,DL,301441.0,Away,0.0007884235482103728,0.0007884235482103728,Pass,0.65,18.0,2596068761.0,3 : 1,Liverpool - Leicester,Leicester,2.0,True,False,False,False,False,False,False,,,False,17.41551032844,-1.7614352327089922,False
21,15.0,0.0,41.0,14,8.8,70.4,0.0,1.0,,Successful,"[{'Length': '4.8'}, {'PassEndX': '13.4'}, {'StandingSave': True}, {'Angle': '6.21'}, {'Zone': 'Back'}, {'PassEndY': '69.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,Conor Coady,13.4,69.9,,,,,,,,,,,1775468,2023-09-27,DC,97710.0,Away,0.00053133460226743,0.00053133460226743,Pass,0.6833333333333333,19.0,2596068799.0,3 : 1,Liverpool - Leicester,Leicester,4.0,True,False,False,False,False,False,False,,,False,4.62709412050371,-0.10827059086045605,False
22,16.0,0.0,42.0,14,13.4,69.9,0.0,1.0,,Successful,"[{'Length': '17.1'}, {'StandingSave': True}, {'PassEndX': '7.8'}, {'PassEndY': '46.3'}, {'Angle': '4.36'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,Hamza Choudhury,7.8,46.3,,,,,,,,,,,1775468,2023-09-27,MC,312670.0,Away,-0.0005456079812019218,0.0,Pass,0.7,20.0,2596068857.0,3 : 1,Liverpool - Leicester,Leicester,17.0,True,False,False,False,False,False,False,,,False,24.25530869727286,-1.8037755658719994,False
23,17.0,0.0,43.0,14,7.8,46.3,0.0,1.0,,Unsuccessful,"[{'Zone': 'Back'}, {'PassEndY': '59.4'}, {'StandingSave': True}, {'Length': '33.6'}, {'Angle': '0.27'}, {'PassEndX': '38.7'}, {'Longball': True}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,Jakub Stolarczyk,38.7,59.4,,,,,,,,,,,1775468,2023-09-27,GK,407587.0,Away,,,Pass,0.7166666666666667,21.0,2596068901.0,3 : 1,Liverpool - Leicester,Leicester,41.0,True,True,False,False,False,False,False,,,False,33.562181097181394,0.40097944317924644,False
24,8.0,0.0,46.0,26,61.4,51.5,0.0,1.0,,Unsuccessful,"[{'Angle': '0.16'}, {'PassEndX': '70.8'}, {'HeadPass': True}, {'Length': '10.0'}, {'Zone': 'Center'}, {'PassEndY': '53.9'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passLeft', 'finalThird', 'pos']",True,Jarell Quansah,70.8,53.9,,,,,,,,,,,1775468,2023-09-27,DC,430019.0,Home,,,Pass,0.7666666666666666,22.0,2596068939.0,3 : 1,Liverpool - Leicester,Liverpool,78.0,True,False,False,False,False,False,False,,,False,9.70154626850792,0.24997862146082236,False
25,8.5,0.0,47.0,26,70.8,53.9,0.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Ryan Gravenberch,69.0,70.0,,,,,,9.0,,,,,1775468,2023-09-27,MC,363884.0,Home,,,Carry,0.7833333333333333,,,,,,,True,False,False,False,False,False,False,,,False,16.200308639035246,1.6821352111215608,False
26,9.0,0.0,48.0,26,69.0,70.0,0.0,1.0,,Unsuccessful,"[{'Zone': 'Center'}, {'Offensive': True}, {'OppositeRelatedEvent': '18'}]",['challengeLost'],False,Ryan Gravenberch,,,,,,,,,,,,,1775468,2023-09-27,MC,363884.0,Home,,,Challenge,0.8,23.0,2596069013.0,3 : 1,Liverpool - Leicester,Liverpool,38.0,True,False,False,False,False,False,False,,,False,,,False
27,18.0,0.0,48.0,14,31.0,30.0,0.0,1.0,,Successful,"[{'OppositeRelatedEvent': '9'}, {'Defensive': True}, {'Zone': 'Back'}, {'StandingSave': True}]","['touches', 'dribbleWon']",True,Ricardo Pereira,,,,,,,,,,,,,1775468,2023-09-27,DR,120763.0,Away,,,TakeOn,0.8,24.0,2596069021.0,3 : 1,Liverpool - Leicester,Leicester,21.0,True,False,False,False,False,False,False,,,False,,,False
28,20.0,0.0,50.0,14,35.2,27.9,0.0,1.0,,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}]",['touches'],True,Ricardo Pereira,,,,,,,,,,,,,1775468,2023-09-27,DR,120763.0,Away,,,BallTouch,0.8333333333333334,25.0,2596069081.0,3 : 1,Liverpool - Leicester,Leicester,21.0,True,False,False,False,False,False,False,,,False,,,False
29,21.0,0.0,54.0,14,34.9,11.8,0.0,1.0,,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}, {'Length': '11.3'}, {'PassEndY': '17.8'}, {'PassEndX': '24.9'}, {'Angle': '2.77'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,Yunus Akgün,24.9,17.8,,,,,,,,,,,1775468,2023-09-27,MC,361709.0,Away,-0.0013158822258294359,0.0,Pass,0.9,26.0,2596069115.0,3 : 1,Liverpool - Leicester,Leicester,29.0,True,False,False,False,False,False,False,,,False,11.661903789690601,2.601173153319209,False
30,22.0,0.0,57.0,14,24.9,17.8,0.0,1.0,,Successful,"[{'PassEndX': '14.1'}, {'Length': '22.0'}, {'Angle': '2.11'}, {'PassEndY': '45.5'}, {'Zone': 'Back'}, {'StandingSave': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,Harry Souttar,14.1,45.5,,,,,,,,,,,1775468,2023-09-27,DC,344380.0,Away,0.000654126012566621,0.000654126012566621,Pass,0.95,27.0,2596069223.0,3 : 1,Liverpool - Leicester,Leicester,15.0,True,False,False,False,False,False,False,,,False,29.730960293942744,1.9425583921203153,False
31,22.5,1.0,0.0,14,14.1,45.5,1.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Conor Coady,28.8,60.6,,,,,,23.0,,,,,1775468,2023-09-27,DC,97710.0,Away,0.0013613359515972454,0.0013613359515972454,Carry,1.0,,,,,,,True,False,False,False,False,False,False,,,False,21.073680267100954,0.7988201761375394,False
32,23.0,1.0,3.0,14,28.8,60.6,1.0,1.0,,Successful,"[{'PassEndY': '45.1'}, {'Angle': '5.42'}, {'StandingSave': True}, {'Zone': 'Back'}, {'PassEndX': '37.4'}, {'Length': '13.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,Conor Coady,37.4,45.1,,,,,,,,,,,1775468,2023-09-27,DC,97710.0,Away,0.0013613359515972454,0.0013613359515972454,Pass,1.05,28.0,2596069249.0,3 : 1,Liverpool - Leicester,Leicester,4.0,True,False,False,False,False,False,False,,,False,17.72596964907703,-1.0642457675532002,False
33,24.0,1.0,4.0,14,36.5,44.0,1.0,1.0,,Successful,"[{'Length': '13.9'}, {'Zone': 'Back'}, {'PassEndY': '54.8'}, {'PassEndX': '25.3'}, {'Angle': '2.58'}, {'StandingSave': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,Ricardo Pereira,25.3,54.8,,,,,,,,,,,1775468,2023-09-27,DR,120763.0,Away,-0.0016995114831347882,0.0,Pass,1.0666666666666667,29.0,2596069273.0,3 : 1,Liverpool - Leicester,Leicester,21.0,True,False,False,False,False,False,False,,,False,15.558920271021377,2.3743743052653232,False
34,25.0,1.0,6.0,14,25.3,54.8,1.0,1.0,,Successful,"[{'Angle': '4.81'}, {'Length': '23.0'}, {'Zone': 'Back'}, {'PassEndX': '27.4'}, {'PassEndY': '21.2'}, {'StandingSave': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,Conor Coady,27.4,21.2,,,,,,,,,,,1775468,2023-09-27,DC,97710.0,Away,-0.000465804619326533,0.0,Pass,1.1,30.0,2596069355.0,3 : 1,Liverpool - Leicester,Leicester,4.0,True,False,False,False,False,False,False,,,False,33.66556103795093,-1.5083775167989393,False
35,25.5,1.0,7.0,14,27.4,21.2,1.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Harry Souttar,27.1,16.3,,,,,,26.0,,,,,1775468,2023-09-27,DC,344380.0,Away,,,Carry,1.1166666666666667,,,,,,,True,False,False,False,False,False,False,,,False,4.909175083453429,-1.6319444894441972,False
36,26.0,1.0,8.0,14,27.1,16.3,1.0,1.0,,Unsuccessful,"[{'Zone': 'Back'}, {'StandingSave': True}, {'PassEndY': '9.1'}, {'Length': '6.5'}, {'Angle': '5.42'}, {'PassEndX': '31.1'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,Harry Souttar,31.1,9.1,,,,,,,,,,,1775468,2023-09-27,DC,344380.0,Away,,,Pass,1.1333333333333333,31.0,2596069375.0,3 : 1,Liverpool - Leicester,Leicester,15.0,True,False,False,False,False,False,False,,,False,8.236504112789602,-1.0636978224025597,False
37,10.0,1.0,9.0,26,65.5,87.2,1.0,1.0,,Successful,"[{'StandingSave': True}, {'Zone': 'Left'}]","['touches', 'interceptionAll', 'interceptionWon']",True,Kostas Tsimikas,,,,,,,,,,,,,1775468,2023-09-27,DL,301455.0,Home,,,Interception,1.15,32.0,2596069419.0,3 : 1,Liverpool - Leicester,Liverpool,21.0,True,False,False,True,False,False,False,,,False,,,False
38,11.0,1.0,10.0,26,74.9,85.4,1.0,1.0,,Successful,[],['ballRecovery'],False,Kostas Tsimikas,,,,,,,,,,,,,1775468,2023-09-27,DL,301455.0,Home,,,BallRecovery,1.1666666666666667,33.0,2596069445.0,3 : 1,Liverpool - Leicester,Liverpool,21.0,True,False,False,True,False,False,False,,,False,,,False
39,12.0,1.0,12.0,26,74.9,85.4,1.0,1.0,,Successful,"[{'StandingSave': True}, {'PassEndY': '90.1'}, {'Angle': '0.27'}, {'PassEndX': '85.8'}, {'Length': '11.9'}, {'Zone': 'Left'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,Kostas Tsimikas,85.8,90.1,,,,,,,,,,,1775468,2023-09-27,DL,301455.0,Home,0.014166392931738034,0.014166392931738034,Pass,1.2,34.0,2596069543.0,3 : 1,Liverpool - Leicester,Liverpool,21.0,True,False,False,False,False,False,True,,,False,11.870130580579126,0.40710417205598814,False
40,13.0,1.0,16.0,26,84.2,92.1,1.0,1.0,,Successful,"[{'OppositeRelatedEvent': '27'}, {'Zone': 'Left'}, {'Offensive': True}, {'Foul': True}]","['touches', 'foulGiven']",True,Diogo Jota,,,,,,,,,,,,,1775468,2023-09-27,FWL,235755.0,Home,,,Foul,1.2666666666666666,35.0,2596069549.0,3 : 1,Liverpool - Leicester,Liverpool,20.0,True,False,False,True,False,False,False,,,False,,,False
41,27.0,1.0,16.0,14,15.8,7.9,1.0,1.0,,Unsuccessful,"[{'StandingSave': True}, {'Zone': 'Back'}, {'Defensive': True}, {'Foul': True}, {'OppositeRelatedEvent': '13'}]",['foulCommitted'],False,Harry Souttar,,,,,,,,,,,,,1775468,2023-09-27,DC,344380.0,Away,,,Foul,1.2666666666666666,36.0,2596069565.0,3 : 1,Liverpool - Leicester,Leicester,15.0,True,False,False,False,False,False,False,,,False,,,False
42,14.0,1.0,53.0,26,82.2,91.3,1.0,1.0,,Unsuccessful,"[{'FreekickTaken': True}, {'StandingSave': True}, {'PassEndY': '51.1'}, {'Cross': True}, {'LeftFoot': True}, {'Zone': 'Center'}, {'PassEndX': '96.8'}, {'Chipped': True}, {'Angle': '5.22'}, {'OppositeRelatedEvent': '28'}, {'Length': '31.3'}]","['touches', 'passLeftFoot', 'passChipped', 'passCrossInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,Kostas Tsimikas,96.8,51.1,,,,,,,,,,,1775468,2023-09-27,DL,301455.0,Home,,,Pass,1.8833333333333333,37.0,2596070299.0,3 : 1,Liverpool - Leicester,Liverpool,21.0,False,True,True,False,False,False,False,,,False,42.76914775863554,-1.2224248437650427,True
43,28.0,1.0,54.0,14,3.7,49.1,1.0,1.0,,Successful,"[{'Length': '28.5'}, {'PassEndX': '25.8'}, {'OppositeRelatedEvent': '14'}, {'Angle': '5.66'}, {'PassEndY': '24.8'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'punches', 'defensiveThird']",True,Jakub Stolarczyk,25.8,24.8,,,,,,,,,,,1775468,2023-09-27,GK,407587.0,Away,,,Punch,1.9,38.0,2596070439.0,3 : 1,Liverpool - Leicester,Leicester,41.0,True,False,False,False,False,False,False,,,False,32.84661321963042,-0.8327764745413127,False
44,28.5,1.0,55.5,14,25.8,24.8,1.0,1.0,"{'value': 99, 'displayName': 'Carry'}",Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,Marc Albrighton,30.1,26.2,,,,,,29.0,,,,,1775468,2023-09-27,FWR,42147.0,Away,,,Carry,1.9249999999999998,,,,,,,True,False,False,False,False,False,False,,,False,4.522167621838006,0.3147576613913085,False
45,29.0,1.0,57.0,14,30.1,26.2,1.0,1.0,,Unsuccessful,"[{'StandingSave': True}, {'Zone': 'Back'}]","['touches', 'turnover']",True,Marc Albrighton,,,,,,,,,,,,,1775468,2023-09-27,FWR,42147.0,Away,,,BallTouch,1.95,39.0,2596070441.0,3 : 1,Liverpool - Leicester,Leicester,11.0,True,False,False,False,False,False,False,,,False,,,False
46,15.0,1.0,58.0,26,71.2,85.4,1.0,1.0,,Unsuccessful,"[{'StandingSave': True}, {'Zone': 'Left'}]","['touches', 'turnover']",True,Kostas Tsimikas,,,,,,,,,,,,,1775468,2023-09-27,DL,301455.0,Home,,,BallTouch,1.9666666666666668,40.0,2596070367.0,3 : 1,Liverpool - Leicester,Liverpool,21.0,True,False,False,False,False,False,False,,,False,,,False
47,30.0,1.0,59.0,14,45.2,15.9,1.0,1.0,,Successful,[],['ballRecovery'],False,Yunus Akgün,,,,,,,,,,,,,1775468,2023-09-27,MC,361709.0,Away,,,BallRecovery,1.9833333333333334,41.0,2596070467.0,3 : 1,Liverpool - Leicester,Leicester,29.0,True,False,False,True,False,False,False,,,False,,,False
48,31.0,2.0,4.0,14,67.7,27.2,2.0,1.0,,Successful,"[{'Angle': '0.48'}, {'Throughball': True}, {'Zone': 'Center'}, {'Length': '23.1'}, {'IntentionalAssist': True}, {'PassEndY': '42.9'}, {'PassEndX': '87.2'}, {'StandingSave': True}, {'FastBreak': True}, {'ShotAssist': '16'}, {'BigChanceCreated': True}, {'IntentionalGoalAssist': True}, {'KeyPass': True}]","['touches', 'assist', 'intentionalAssist', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'passThroughBallAccurate', 'bigChanceCreated', 'successfulFinalThirdPasses', 'keyPassShort', 'keyPassThroughball', 'assistThroughball', 'passForward', 'passLeft', 'finalThird', 'pos']",True,Yunus Akgün,87.2,42.9,,,,,,,,,,,1775468,2023-09-27,MC,361709.0,Away,0.058340478845512196,0.058340478845512196,Pass,2.066666666666667,42.0,2596070591.0,3 : 1,Liverpool - Leicester,Leicester,29.0,True,True,True,False,True,True,True,,,False,25.034775812856804,0.6778600836988595,False
